transaction_id,customer_id,purchase_time,total_price
6f0c9376-e35d-4223-a09f-c966b66300e4,0084,2022-01-01 20:40:09,50.080000000000005
18fc14f5-7ed3-4224-9626-36f803bb7df1,0092,2022-01-01 21:11:40,120.87
c7fd86d3-7037-4504-a775-736d7e6afd47,0097,2022-01-01 10:44:46,95.64999999999999
58cd9a63-75a2-4e69-9c23-5f5dce05d6ac,0088,2022-01-01 07:57:01,104.34
88d18687-1242-45db-a8be-d65ea4d85333,0061,2022-01-01 12:05:49,116.32000000000001
7e8f9f6c-7290-48aa-98fe-f076a33b8c7a,0059,2022-01-01 15:22:53,67.72000000000001
965bddb1-e3a9-476c-8f8f-fa634878701d,0062,2022-01-01 02:21:01,75.03
1f5fd2cb-3d72-4660-9d4a-a637aa0725eb,0052,2022-01-01 14:46:34,90.58000000000001
3e71ea17-d1ae-4cab-83a3-682298ee33ee,0049,2022-01-01 11:38:25,50.63999999999999
399a51e3-7a79-45ad-b127-c9436b6a7a18,0042,2022-01-01 07:18:18,53.79
c53c51a3-cf0b-4f0f-a0c0-3e7145462e23,0005,2022-01-01 16:25:31,141.29000000000002
4ddb4314-ce00-4dfc-99f5-d935f919776c,0094,2022-01-01 20:45:45,66.60000000000001
14094ab3-7930-4b84-bea7-1cbfb1cff338,0053,2022-01-01 22:36:35,84.93000000000002
ea309f76-d1af-4744-8688-10d97c941fef,0052,2022-01-01 06:01:40,88.2
53b40cee-fb37-4671-9b0e-ccfa43f16ba0,0047,2022-01-01 22:16:07,80.31
7b663b35-4a31-4e91-8733-c27ac0101c46,0023,2022-01-01 02:27:11,64.07000000000001
7407182a-5ae1-4be0-92bb-5c8c1b8254d4,0029,2022-01-01 14:44:03,66.72000000000001
1500660a-80ab-4e92-94d7-214ef45674bc,0049,2022-01-01 13:45:28,55.07
14745079-96fb-4e46-b64e-4190fdcdd798,0043,2022-01-01 23:00:55,65.62
4b27024d-525a-4697-8a4e-f597dfd297d3,0052,2022-01-01 08:47:42,90.38000000000001
32396013-db57-4f75-b40c-9db75c3310a9,0084,2022-01-01 09:37:15,96.74000000000002
7df82baa-7418-48ed-8d50-f81fee845d02,0013,2022-01-01 08:25:07,99.59
ba79e77f-7b42-43dd-be40-a00a0b89960e,0033,2022-01-01 14:26:21,99.84
fe374ea0-9e06-47cc-84cf-d70cc401404a,0096,2022-01-01 03:00:32,136.51
6dbac96f-820a-46d8-9489-47684c64c357,0082,2022-01-01 01:51:06,60.13
edda1517-4143-4735-ac63-fb5410f5ccff,0030,2022-01-01 11:48:30,22.439999999999998
8bd5b385-5cba-403a-be84-27b2c5c55e17,0073,2022-01-01 08:58:20,136.76
2be3de4a-8c70-4e4a-a3d3-711748eaaba5,0001,2022-01-01 15:29:14,53.52
9d7ce315-bbb9-4a0d-ab0c-a0b3e5dc22cd,0030,2022-01-01 23:18:19,36.92000000000001
161ac04d-984d-4d49-8b98-698e6eec9819,0037,2022-01-01 02:01:11,63.77
b0c41150-7496-4b3c-8617-76ca076425c1,0049,2022-01-01 17:00:36,76.18999999999998
633923bf-6b2f-498d-9fb0-9ca5ecae42a0,0008,2022-01-01 15:06:35,67.28
47482b73-4d2f-4ef5-917a-9d98fb9a85f1,0012,2022-01-01 00:20:09,118.41000000000001
ebd4ae52-2941-4a47-a344-b3c026d3e676,0021,2022-01-01 08:50:26,81.10000000000001
19b73852-e221-414b-a5ac-8d905018b6e0,0077,2022-01-01 11:48:27,114.29
dd909ee3-1b6c-45c9-8da0-107dd825007e,0048,2022-01-01 19:38:25,98.94000000000001
7ee2dc00-57ff-4ed4-9d4f-68c669a8ddfc,0061,2022-01-01 02:15:47,119.73999999999998
be82812f-3d8e-4c04-b68e-3c378963d99b,0078,2022-01-01 19:45:39,74.07000000000001
d9e69336-1d83-45ff-858c-8c0d25719b94,0039,2022-01-01 12:03:09,136.74
9dd1809c-e33c-43f8-bdec-8ad8e160ffda,0079,2022-01-01 16:11:22,17.31
f2d7de65-a80e-49ca-903c-5bfd8458206b,0070,2022-01-01 15:08:11,51.74
6c4f39d1-2e91-4e81-aaa6-3d0ae385a559,0057,2022-01-01 10:26:02,61.190000000000005
f07e9dbd-9115-4dd2-9fad-990180495437,0067,2022-01-01 08:12:54,55.93
0a8bca29-dc65-41f9-81b6-8a384e09f03b,0034,2022-01-01 20:27:54,73.60000000000001
acf25ea6-28a9-4d53-a70e-6b94a4c99287,0025,2022-01-01 11:36:14,96.71
af7ca3ac-eadb-415d-b6b9-2a8ebb0f2356,0096,2022-01-01 03:26:10,129.01999999999998
3dbfe9df-7ddf-49fa-868f-01128f94c85a,0093,2022-01-01 21:57:37,85.08
2981e2d9-f1ac-4b23-9987-453a368842e0,0053,2022-01-01 10:37:57,71.77000000000002
31322fb4-94c1-476b-8091-126c0b7501cb,0063,2022-01-01 13:24:15,66.26000000000002
fab03c57-c4bd-49c0-8fc8-40a84cbcec57,0064,2022-01-01 06:36:48,52.489999999999995
32189981-20f4-4e00-bff6-3f36f23f999e,0009,2022-01-01 10:00:14,84.87000000000002
1f7c6183-2475-4a59-8f23-f805613d67fd,0005,2022-01-01 15:14:08,141.20000000000002
2083fe18-e050-4dd0-9edd-166254281df7,0057,2022-01-01 07:42:23,56.82000000000001
66ac1827-019a-4998-b7fa-daa0fc25a46e,0077,2022-01-01 19:20:07,142.76999999999998
859a0d72-2335-4e3e-9702-2b66bc6068e8,0053,2022-01-01 03:09:18,89.33000000000001
28b86b73-5efe-44a8-b063-020bd2d266ed,0061,2022-01-01 16:55:24,116.96000000000002
137de30b-d941-4ca8-b5ff-f479ac72ae30,0050,2022-01-01 08:15:06,99.48
ef699084-3afb-4981-8e19-e2d2ceb9ce01,0088,2022-01-01 15:58:10,145.70000000000002
74ab178c-af8a-48ff-b178-c113bba6bb75,0037,2022-01-01 01:37:40,53.18
2cd00127-6cbf-4df9-89cc-84cb2b43e1df,0027,2022-01-01 21:55:25,58.85000000000001
0a1472ed-6d57-48ea-881d-56440e5d0d6e,0021,2022-01-01 09:23:26,63.23000000000001
93906809-5ad6-4e1d-adf2-cc689545304d,0008,2022-01-01 02:06:19,69.27000000000001
54e61e84-ce2c-458c-aadf-b5f520ba0d56,0088,2022-01-01 09:25:09,144.51999999999998
784fa838-7444-47c5-8a5f-b2fb07d9e71c,0071,2022-01-01 17:18:07,75.45000000000002
eee4528a-a287-4975-9270-ea6ddd895869,0035,2022-01-01 00:28:45,69.66000000000001
45afe527-ec0f-49ce-a2fa-81283c12a6b7,0082,2022-01-01 00:50:32,77.58000000000001
