transaction_id,customer_id,purchase_time,total_price
53ffc13c-bbe7-4f4c-b728-c6dc97adf842,0063,2022-01-01 13:22:33,56.93
de953f34-b7b1-40e3-86aa-e3b875feb9e5,0100,2022-01-01 20:08:02,66.79000000000002
f7bd2a3e-715b-458c-88bf-47d65a3f4e3b,0094,2022-01-01 23:06:18,68.10000000000001
1b0b2d3b-608a-47ad-8ff5-b09ef8ed03a7,0072,2022-01-01 04:49:03,79.85000000000001
d829934b-a7a3-491f-928e-41bd25c42450,0098,2022-01-01 12:39:56,144.95
6084a581-4c89-42d0-ab7a-f3ae0e6d43e0,0075,2022-01-01 02:17:42,107.52000000000004
a0a838c7-a427-4f02-b14d-aa729379194e,0023,2022-01-01 18:21:05,97.63000000000001
5da5ab18-f016-4f0a-8aaa-56a2004f75d7,0077,2022-01-01 05:06:02,129.35
b752089c-ff42-46d1-bc6d-fcd45647b364,0061,2022-01-01 02:41:47,123.79
9aee127c-b7e2-42a2-85e7-ad6575ceb190,0065,2022-01-01 22:25:08,50.11000000000001
c86775d0-594c-4ce4-9b9d-836d83d967d0,0086,2022-01-01 14:09:40,112.60000000000001
b8342feb-63e3-4dea-baa2-94422cc1babe,0068,2022-01-01 04:03:00,91.12000000000003
fcc34e49-afda-4252-a107-998c516beebb,0010,2022-01-01 19:50:34,86.27000000000002
e8e35837-3beb-492e-8781-1c774735ff2d,0013,2022-01-01 06:22:38,90.97000000000001
7d92c68f-c410-4583-81ce-9f5ec3fccd35,0046,2022-01-01 22:27:02,51.46
fb3e56c9-c485-4388-ac72-37cff3a306d5,0038,2022-01-01 08:27:44,128.82000000000002
939a50d9-41dd-4c4d-a4c0-8df4a615bdba,0018,2022-01-01 22:17:15,65.77000000000002
2b8a72d5-4b01-4d65-b3cc-ac4b0757396e,0020,2022-01-01 05:30:53,24.56
4f9f502b-d93b-4998-8781-42651a0fbed7,0006,2022-01-01 11:33:15,77.45000000000002
1995f3a5-14e8-4d77-ba48-68ddda524e09,0075,2022-01-01 03:07:46,126.92999999999999
a88bd1dd-2dec-4d01-be1a-6f4a63e5860a,0037,2022-01-01 23:46:32,54.489999999999995
5122f05a-56f0-4601-9bc6-bb8e1a51d2bd,0044,2022-01-01 09:06:31,92.41000000000001
98d16725-a947-481a-bbe5-7e668209aff4,0090,2022-01-01 19:36:41,91.50000000000003
19868785-6d42-4c89-9ca0-aee6c8e59569,0077,2022-01-01 01:00:09,123.57
85831402-594a-43bb-ab8c-0f95d2b807e7,0076,2022-01-01 21:57:12,83.38000000000001
d7c2c483-fc94-4ab2-a860-1189a0b0036a,0063,2022-01-01 15:51:57,68.34
ebcc9858-5e0a-4989-8ea4-33eb39e31194,0076,2022-01-01 17:03:57,86.68
485c0b45-7cf0-4037-853f-d11df61b0d72,0021,2022-01-01 00:31:48,61.74
ea5a5625-3cca-4c68-acf2-2ebbd8d2a861,0005,2022-01-01 21:05:48,117.45000000000002
c765a419-a4d4-447e-9830-3048e64f9a52,0038,2022-01-01 23:44:01,116.45
20c7ab8f-c7ec-4961-ade3-823c08b27e42,0096,2022-01-01 10:33:13,124.60000000000002
11b4ed7c-af57-48ae-9bd6-2f213180fb6e,0040,2022-01-01 23:17:34,81.52000000000001
1d74bc3f-d666-4e17-9ddb-a9af5141c55c,0091,2022-01-01 09:52:38,50.230000000000004
c1e63077-8251-4aff-8c5e-942a6c725a92,0071,2022-01-01 04:55:16,97.73
acd97bc7-0e05-47a3-91f9-5954b2a15464,0032,2022-01-01 21:43:19,95.23000000000002
